,Location,Date,Hour,Measurement
2066,siwak,2019-12-11,10,
2067,siwak,2019-12-11,14,
2068,siwak,2019-12-11,18,
2069,siwak,2019-12-11,22,
2070,siwak,2019-12-12,2,
2071,siwak,2019-12-12,6,4.4
2072,siwak,2019-12-12,10,
2073,siwak,2019-12-12,14,
2074,siwak,2019-12-12,18,
2075,siwak,2019-12-12,22,
2076,siwak,2019-12-13,2,
2077,siwak,2019-12-13,6,4.8
2078,siwak,2019-12-13,10,
2079,siwak,2019-12-13,14,
2080,siwak,2019-12-13,18,
2081,siwak,2019-12-13,22,
2082,siwak,2019-12-14,2,
2083,siwak,2019-12-14,6,6.0
2084,siwak,2019-12-14,10,
2085,siwak,2019-12-14,14,
2086,siwak,2019-12-14,18,
2087,siwak,2019-12-14,22,
2088,siwak,2019-12-15,2,
2089,siwak,2019-12-15,6,6.2
2090,siwak,2019-12-15,10,
2091,siwak,2019-12-15,14,
2092,siwak,2019-12-15,18,
2093,siwak,2019-12-15,22,
2094,siwak,2019-12-16,2,
2095,siwak,2019-12-16,6,6.0
2096,siwak,2019-12-16,10,
2097,siwak,2019-12-16,14,
2098,siwak,2019-12-16,18,
2099,siwak,2019-12-16,22,
2100,siwak,2019-12-17,2,
2101,siwak,2019-12-17,6,5.4
2102,siwak,2019-12-17,10,
2103,siwak,2019-12-17,14,
2104,siwak,2019-12-17,18,
2105,siwak,2019-12-17,22,
2106,siwak,2019-12-18,2,
2107,siwak,2019-12-18,6,5.5
2108,siwak,2019-12-18,10,
2109,siwak,2019-12-18,14,
2110,siwak,2019-12-18,18,
2111,siwak,2019-12-18,22,
2112,siwak,2019-12-19,2,
2113,siwak,2019-12-19,6,5.7
2114,siwak,2019-12-19,10,
2115,siwak,2019-12-19,14,
2116,siwak,2019-12-19,18,
2117,siwak,2019-12-19,22,
2118,siwak,2019-12-20,2,
2119,siwak,2019-12-20,6,5.0
2120,siwak,2019-12-20,10,
2121,siwak,2019-12-20,14,
2122,siwak,2019-12-20,18,
2123,siwak,2019-12-20,22,
2124,siwak,2019-12-21,2,
2125,siwak,2019-12-21,6,5.4
2126,siwak,2019-12-21,10,
2127,siwak,2019-12-21,14,
2128,siwak,2019-12-21,18,
2129,siwak,2019-12-21,22,
2130,siwak,2019-12-22,2,
2131,siwak,2019-12-22,6,5.6
2132,siwak,2019-12-22,10,
2133,siwak,2019-12-22,14,
2134,siwak,2019-12-22,18,
2135,siwak,2019-12-22,22,
2136,siwak,2019-12-23,2,
2137,siwak,2019-12-23,6,5.6
2138,siwak,2019-12-23,10,
2139,siwak,2019-12-23,14,
2140,siwak,2019-12-23,18,
2141,siwak,2019-12-23,22,
2142,siwak,2019-12-24,2,
2143,siwak,2019-12-24,6,5.6
2144,siwak,2019-12-24,10,
2145,siwak,2019-12-24,14,
2146,siwak,2019-12-24,18,
2147,siwak,2019-12-24,22,
2148,siwak,2019-12-25,2,
2149,siwak,2019-12-25,6,4.7
2150,siwak,2019-12-25,10,
2151,siwak,2019-12-25,14,
2152,siwak,2019-12-25,18,
2153,siwak,2019-12-25,22,
2154,siwak,2019-12-26,2,
2155,siwak,2019-12-26,6,6.1
2156,siwak,2019-12-26,10,
2157,siwak,2019-12-26,14,
2158,siwak,2019-12-26,18,
2159,siwak,2019-12-26,22,
2160,siwak,2019-12-27,2,
2161,siwak,2019-12-27,6,6.1
2162,siwak,2019-12-27,10,
2163,siwak,2019-12-27,14,
2164,siwak,2019-12-27,18,
2165,siwak,2019-12-27,22,
2166,siwak,2019-12-28,2,
2167,siwak,2019-12-28,6,4.9
2168,siwak,2019-12-28,10,
2169,siwak,2019-12-28,14,
2170,siwak,2019-12-28,18,
2171,siwak,2019-12-28,22,
2172,siwak,2019-12-29,2,
2173,siwak,2019-12-29,6,4.4
2174,siwak,2019-12-29,10,
2175,siwak,2019-12-29,14,
2176,siwak,2019-12-29,18,
2177,siwak,2019-12-29,22,
2178,siwak,2019-12-30,2,
2179,siwak,2019-12-30,6,3.9
2180,siwak,2019-12-30,10,
2181,siwak,2019-12-30,14,
2182,siwak,2019-12-30,18,
2183,siwak,2019-12-30,22,
2184,siwak,2019-12-31,2,
2185,siwak,2019-12-31,6,3.1
2186,siwak,2019-12-31,10,
2187,siwak,2019-12-31,14,
2188,siwak,2019-12-31,18,
2189,siwak,2019-12-31,22,
2190,siwak,2020-01-01,2,
2191,siwak,2020-01-01,6,3.1
2192,siwak,2020-01-01,10,
2193,siwak,2020-01-01,14,
2194,siwak,2020-01-01,18,
2195,siwak,2020-01-01,22,
2196,siwak,2020-01-02,2,
2197,siwak,2020-01-02,6,3.4
2198,siwak,2020-01-02,10,
2199,siwak,2020-01-02,14,
2200,siwak,2020-01-02,18,
2201,siwak,2020-01-02,22,
2202,siwak,2020-01-03,2,
2203,siwak,2020-01-03,6,0.5
2204,siwak,2020-01-03,10,
2205,siwak,2020-01-03,14,
2206,siwak,2020-01-03,18,
2207,siwak,2020-01-03,22,
2208,siwak,2020-01-04,2,
2209,siwak,2020-01-04,6,5.8
2210,siwak,2020-01-04,10,
2211,siwak,2020-01-04,14,
2212,siwak,2020-01-04,18,
2213,siwak,2020-01-04,22,
2214,siwak,2020-01-05,2,
2215,siwak,2020-01-05,6,6.5
2216,siwak,2020-01-05,10,
2217,siwak,2020-01-05,14,
2218,siwak,2020-01-05,18,
2219,siwak,2020-01-05,22,
2220,siwak,2020-01-06,2,
2221,siwak,2020-01-06,6,7.5
2222,siwak,2020-01-06,10,
2223,siwak,2020-01-06,14,
2224,siwak,2020-01-06,18,
2225,siwak,2020-01-06,22,
2226,siwak,2020-01-07,2,
2227,siwak,2020-01-07,6,7.5
2228,siwak,2020-01-07,10,
2229,siwak,2020-01-07,14,
2230,siwak,2020-01-07,18,
2231,siwak,2020-01-07,22,
2232,siwak,2020-01-08,2,
2233,siwak,2020-01-08,6,7.4
2234,siwak,2020-01-08,10,
2235,siwak,2020-01-08,14,
2236,siwak,2020-01-08,18,
2237,siwak,2020-01-08,22,
2238,siwak,2020-01-09,2,
2239,siwak,2020-01-09,6,6.9
2240,siwak,2020-01-09,10,
2241,siwak,2020-01-09,14,
2242,siwak,2020-01-09,18,
2243,siwak,2020-01-09,22,
2244,siwak,2020-01-10,2,
2245,siwak,2020-01-10,6,5.9
2246,siwak,2020-01-10,10,
2247,siwak,2020-01-10,14,
2248,siwak,2020-01-10,18,
2249,siwak,2020-01-10,22,
2250,siwak,2020-01-11,2,
2251,siwak,2020-01-11,6,5.4
2252,siwak,2020-01-11,10,
2253,siwak,2020-01-11,14,
2254,siwak,2020-01-11,18,
2255,siwak,2020-01-11,22,
2256,siwak,2020-01-12,2,
2257,siwak,2020-01-12,6,5.4
2258,siwak,2020-01-12,10,
2259,siwak,2020-01-12,14,
2260,siwak,2020-01-12,18,
2261,siwak,2020-01-12,22,
2262,siwak,2020-01-13,2,
2263,siwak,2020-01-13,6,6.0
2264,siwak,2020-01-13,10,
2265,siwak,2020-01-13,14,
2266,siwak,2020-01-13,18,
2267,siwak,2020-01-13,22,
2268,siwak,2020-01-14,2,
2269,siwak,2020-01-14,6,6.5
2270,siwak,2020-01-14,10,
2271,siwak,2020-01-14,14,
2272,siwak,2020-01-14,18,
2273,siwak,2020-01-14,22,
2274,siwak,2020-01-15,2,
2275,siwak,2020-01-15,6,6.9
2276,siwak,2020-01-15,10,
2277,siwak,2020-01-15,14,
2278,siwak,2020-01-15,18,
2279,siwak,2020-01-15,22,
2280,siwak,2020-01-16,2,
2281,siwak,2020-01-16,6,6.7
2282,siwak,2020-01-16,10,
2283,siwak,2020-01-16,14,
2284,siwak,2020-01-16,18,
2285,siwak,2020-01-16,22,
2286,siwak,2020-01-17,2,
2287,siwak,2020-01-17,6,5.9
2288,siwak,2020-01-17,10,
2289,siwak,2020-01-17,14,
2290,siwak,2020-01-17,18,
2291,siwak,2020-01-17,22,
2292,siwak,2020-01-18,2,
2293,siwak,2020-01-18,6,5.4
2294,siwak,2020-01-18,10,
2295,siwak,2020-01-18,14,
2296,siwak,2020-01-18,18,
2297,siwak,2020-01-18,22,
2298,siwak,2020-01-19,2,
2299,siwak,2020-01-19,6,4.7
2300,siwak,2020-01-19,10,
2301,siwak,2020-01-19,14,
2302,siwak,2020-01-19,18,
2303,siwak,2020-01-19,22,
2304,siwak,2020-01-20,2,
2305,siwak,2020-01-20,6,4.5
2306,siwak,2020-01-20,10,
2307,siwak,2020-01-20,14,
2308,siwak,2020-01-20,18,
2309,siwak,2020-01-20,22,
2310,siwak,2020-01-21,2,
2311,siwak,2020-01-21,6,4.4
2312,siwak,2020-01-21,10,
2313,siwak,2020-01-21,14,
2314,siwak,2020-01-21,18,
2315,siwak,2020-01-21,22,
2316,siwak,2020-01-22,2,
2317,siwak,2020-01-22,6,4.5
2318,siwak,2020-01-22,10,
2319,siwak,2020-01-22,14,
2320,siwak,2020-01-22,18,
2321,siwak,2020-01-22,22,
2322,siwak,2020-01-23,2,
2323,siwak,2020-01-23,6,4.2
2324,siwak,2020-01-23,10,
2325,siwak,2020-01-23,14,
2326,siwak,2020-01-23,18,
2327,siwak,2020-01-23,22,
2328,siwak,2020-01-24,2,
2329,siwak,2020-01-24,6,3.7
2330,siwak,2020-01-24,10,
2331,siwak,2020-01-24,14,
2332,siwak,2020-01-24,18,
2333,siwak,2020-01-24,22,
2334,siwak,2020-01-25,2,
2335,siwak,2020-01-25,6,3.4
2336,siwak,2020-01-25,10,
2337,siwak,2020-01-25,14,
2338,siwak,2020-01-25,18,
2339,siwak,2020-01-25,22,
2340,siwak,2020-01-26,2,
2341,siwak,2020-01-26,6,2.8
2342,siwak,2020-01-26,10,
2343,siwak,2020-01-26,14,
2344,siwak,2020-01-26,18,
2345,siwak,2020-01-26,22,
2346,siwak,2020-01-27,2,
2347,siwak,2020-01-27,6,3.5
2348,siwak,2020-01-27,10,
2349,siwak,2020-01-27,14,
2350,siwak,2020-01-27,18,
2351,siwak,2020-01-27,22,
2352,siwak,2020-01-28,2,
2353,siwak,2020-01-28,6,5.0
2354,siwak,2020-01-28,10,
2355,siwak,2020-01-28,14,
2356,siwak,2020-01-28,18,
2357,siwak,2020-01-28,22,
2358,siwak,2020-01-29,2,
2359,siwak,2020-01-29,6,6.9
2360,siwak,2020-01-29,10,
2361,siwak,2020-01-29,14,
2362,siwak,2020-01-29,18,
2363,siwak,2020-01-29,22,
2364,siwak,2020-01-30,2,
2365,siwak,2020-01-30,6,7.3
2366,siwak,2020-01-30,10,
2367,siwak,2020-01-30,14,
2368,siwak,2020-01-30,18,
2369,siwak,2020-01-30,22,
2370,siwak,2020-01-31,2,
2371,siwak,2020-01-31,6,7.0
2372,siwak,2020-01-31,10,
2373,siwak,2020-01-31,14,
2374,siwak,2020-01-31,18,
2375,siwak,2020-01-31,22,
2376,siwak,2020-02-01,2,
2377,siwak,2020-02-01,6,7.0
2378,siwak,2020-02-01,10,
2379,siwak,2020-02-01,14,
2380,siwak,2020-02-01,18,
2381,siwak,2020-02-01,22,
2382,siwak,2020-02-02,2,
2383,siwak,2020-02-02,6,7.1
2384,siwak,2020-02-02,10,
2385,siwak,2020-02-02,14,
2386,siwak,2020-02-02,18,
2387,siwak,2020-02-02,22,
2388,siwak,2020-02-03,2,
2389,siwak,2020-02-03,6,7.4
2390,siwak,2020-02-03,10,
2391,siwak,2020-02-03,14,
2392,siwak,2020-02-03,18,
2393,siwak,2020-02-03,22,
2394,siwak,2020-02-04,2,
2395,siwak,2020-02-04,6,7.7
2396,siwak,2020-02-04,10,
2397,siwak,2020-02-04,14,
2398,siwak,2020-02-04,18,
2399,siwak,2020-02-04,22,
2400,siwak,2020-02-05,2,
2401,siwak,2020-02-05,6,7.6
2402,siwak,2020-02-05,10,
2403,siwak,2020-02-05,14,
2404,siwak,2020-02-05,18,
2405,siwak,2020-02-05,22,
2406,siwak,2020-02-06,2,
2407,siwak,2020-02-06,6,7.1
2408,siwak,2020-02-06,10,
2409,siwak,2020-02-06,14,
2410,siwak,2020-02-06,18,
2411,siwak,2020-02-06,22,
2412,siwak,2020-02-07,2,
2413,siwak,2020-02-07,6,7.4
2414,siwak,2020-02-07,10,
2415,siwak,2020-02-07,14,
2416,siwak,2020-02-07,18,
2417,siwak,2020-02-07,22,
2418,siwak,2020-02-08,2,
2419,siwak,2020-02-08,6,7.5
2420,siwak,2020-02-08,10,
2421,siwak,2020-02-08,14,
2422,siwak,2020-02-08,18,
2423,siwak,2020-02-08,22,
2424,siwak,2020-02-09,2,
2425,siwak,2020-02-09,6,7.7
2426,siwak,2020-02-09,10,
2427,siwak,2020-02-09,14,
2428,siwak,2020-02-09,18,
2429,siwak,2020-02-09,22,
2430,siwak,2020-02-10,2,
2431,siwak,2020-02-10,6,7.9
2432,siwak,2020-02-10,10,
2433,siwak,2020-02-10,14,
2434,siwak,2020-02-10,18,
2435,siwak,2020-02-10,22,
2436,siwak,2020-02-11,2,
2437,siwak,2020-02-11,6,8.0
2438,siwak,2020-02-11,10,
2439,siwak,2020-02-11,14,
2440,siwak,2020-02-11,18,
2441,siwak,2020-02-11,22,
2442,siwak,2020-02-12,2,
2443,siwak,2020-02-12,6,7.8
2444,siwak,2020-02-12,10,
2445,siwak,2020-02-12,14,
2446,siwak,2020-02-12,18,
2447,siwak,2020-02-12,22,
2448,siwak,2020-02-13,2,
2449,siwak,2020-02-13,6,7.8
2450,siwak,2020-02-13,10,
2451,siwak,2020-02-13,14,
2452,siwak,2020-02-13,18,
2453,siwak,2020-02-13,22,
2454,siwak,2020-02-14,2,
2455,siwak,2020-02-14,6,7.8
2456,siwak,2020-02-14,10,
2457,siwak,2020-02-14,14,
2458,siwak,2020-02-14,18,
2459,siwak,2020-02-14,22,
2460,siwak,2020-02-15,2,
2461,siwak,2020-02-15,6,7.4
2462,siwak,2020-02-15,10,
2463,siwak,2020-02-15,14,
2464,siwak,2020-02-15,18,
2465,siwak,2020-02-15,22,
2466,siwak,2020-02-16,2,
2467,siwak,2020-02-16,6,6.5
2468,siwak,2020-02-16,10,
2469,siwak,2020-02-16,14,
2470,siwak,2020-02-16,18,
2471,siwak,2020-02-16,22,
2472,siwak,2020-02-17,2,
2473,siwak,2020-02-17,6,5.6
2474,siwak,2020-02-17,10,
2475,siwak,2020-02-17,14,
2476,siwak,2020-02-17,18,
2477,siwak,2020-02-17,22,
2478,siwak,2020-02-18,2,
2479,siwak,2020-02-18,6,4.8
2480,siwak,2020-02-18,10,
2481,siwak,2020-02-18,14,
2482,siwak,2020-02-18,18,
2483,siwak,2020-02-18,22,
2484,siwak,2020-02-19,2,
2485,siwak,2020-02-19,6,5.6
2486,siwak,2020-02-19,10,
2487,siwak,2020-02-19,14,
2488,siwak,2020-02-19,18,
2489,siwak,2020-02-19,22,
2490,siwak,2020-02-20,2,
2491,siwak,2020-02-20,6,6.5
2492,siwak,2020-02-20,10,
2493,siwak,2020-02-20,14,
2494,siwak,2020-02-20,18,
2495,siwak,2020-02-20,22,
2496,siwak,2020-02-21,2,
2497,siwak,2020-02-21,6,7.5
2498,siwak,2020-02-21,10,
2499,siwak,2020-02-21,14,
2500,siwak,2020-02-21,18,
2501,siwak,2020-02-21,22,
2502,siwak,2020-02-22,2,
2503,siwak,2020-02-22,6,8.0
2504,siwak,2020-02-22,10,
2505,siwak,2020-02-22,14,
2506,siwak,2020-02-22,18,
2507,siwak,2020-02-22,22,
2508,siwak,2020-02-23,2,
2509,siwak,2020-02-23,6,8.0
2510,siwak,2020-02-23,10,
2511,siwak,2020-02-23,14,
2512,siwak,2020-02-23,18,
2513,siwak,2020-02-23,22,
2514,siwak,2020-02-24,2,
2515,siwak,2020-02-24,6,7.4
2516,siwak,2020-02-24,10,
2517,siwak,2020-02-24,14,
2518,siwak,2020-02-24,18,
2519,siwak,2020-02-24,22,
2520,siwak,2020-02-25,2,
2521,siwak,2020-02-25,6,5.9
2522,siwak,2020-02-25,10,
2523,siwak,2020-02-25,14,
2524,siwak,2020-02-25,18,
2525,siwak,2020-02-25,22,
2526,siwak,2020-02-26,2,
2527,siwak,2020-02-26,6,4.8
2528,siwak,2020-02-26,10,
2529,siwak,2020-02-26,14,
2530,siwak,2020-02-26,18,
2531,siwak,2020-02-26,22,
2532,siwak,2020-02-27,2,
2533,siwak,2020-02-27,6,4.5
2534,siwak,2020-02-27,10,
2535,siwak,2020-02-27,14,
2536,siwak,2020-02-27,18,
2537,siwak,2020-02-27,22,
2538,siwak,2020-02-28,2,
2539,siwak,2020-02-28,6,5.3
2540,siwak,2020-02-28,10,
2541,siwak,2020-02-28,14,
2542,siwak,2020-02-28,18,
2543,siwak,2020-02-28,22,
2544,siwak,2020-02-29,2,
2545,siwak,2020-02-29,6,6.1
2546,siwak,2020-02-29,10,
2547,siwak,2020-02-29,14,
2548,siwak,2020-02-29,18,
2549,siwak,2020-02-29,22,
2550,siwak,2020-03-01,2,
2551,siwak,2020-03-01,6,7.0
2552,siwak,2020-03-01,10,
2553,siwak,2020-03-01,14,
2554,siwak,2020-03-01,18,
2555,siwak,2020-03-01,22,
2556,siwak,2020-03-02,2,
2557,siwak,2020-03-02,6,7.5
2558,siwak,2020-03-02,10,
2559,siwak,2020-03-02,14,
2560,siwak,2020-03-02,18,
2561,siwak,2020-03-02,22,
2562,siwak,2020-03-03,2,
2563,siwak,2020-03-03,6,7.6
2564,siwak,2020-03-03,10,
2565,siwak,2020-03-03,14,
2566,siwak,2020-03-03,18,
2567,siwak,2020-03-03,22,
2568,siwak,2020-03-04,2,
2569,siwak,2020-03-04,6,7.7
2570,siwak,2020-03-04,10,
2571,siwak,2020-03-04,14,
2572,siwak,2020-03-04,18,
2573,siwak,2020-03-04,22,
2574,siwak,2020-03-05,2,
2575,siwak,2020-03-05,6,8.0
2576,siwak,2020-03-05,10,
2577,siwak,2020-03-05,14,
2578,siwak,2020-03-05,18,
2579,siwak,2020-03-05,22,
2580,siwak,2020-03-06,2,
2581,siwak,2020-03-06,6,8.0
2582,siwak,2020-03-06,10,
2583,siwak,2020-03-06,14,
2584,siwak,2020-03-06,18,
2585,siwak,2020-03-06,22,
2586,siwak,2020-03-07,2,
2587,siwak,2020-03-07,6,8.4
2588,siwak,2020-03-07,10,
2589,siwak,2020-03-07,14,
2590,siwak,2020-03-07,18,
2591,siwak,2020-03-07,22,
2592,siwak,2020-03-08,2,
2593,siwak,2020-03-08,6,8.7
2594,siwak,2020-03-08,10,
2595,siwak,2020-03-08,14,
2596,siwak,2020-03-08,18,
2597,siwak,2020-03-08,22,
2598,siwak,2020-03-09,2,
2599,siwak,2020-03-09,6,8.8
2600,siwak,2020-03-09,10,
2601,siwak,2020-03-09,14,
2602,siwak,2020-03-09,18,
2603,siwak,2020-03-09,22,
2604,siwak,2020-03-10,2,
2605,siwak,2020-03-10,6,8.8
2606,siwak,2020-03-10,10,
2607,siwak,2020-03-10,14,
2608,siwak,2020-03-10,18,
2609,siwak,2020-03-10,22,
2610,siwak,2020-03-11,2,
2611,siwak,2020-03-11,6,8.6
2612,siwak,2020-03-11,10,
2613,siwak,2020-03-11,14,
2614,siwak,2020-03-11,18,
2615,siwak,2020-03-11,22,
2616,siwak,2020-03-12,2,
2617,siwak,2020-03-12,6,8.3
2618,siwak,2020-03-12,10,
2619,siwak,2020-03-12,14,
2620,siwak,2020-03-12,18,
2621,siwak,2020-03-12,22,
2622,siwak,2020-03-13,2,
2623,siwak,2020-03-13,6,8.0
2624,siwak,2020-03-13,10,
2625,siwak,2020-03-13,14,
2626,siwak,2020-03-13,18,
2627,siwak,2020-03-13,22,
2628,siwak,2020-03-14,2,
2629,siwak,2020-03-14,6,7.9
2630,siwak,2020-03-14,10,
2631,siwak,2020-03-14,14,
2632,siwak,2020-03-14,18,
2633,siwak,2020-03-14,22,
2634,siwak,2020-03-15,2,
2635,siwak,2020-03-15,6,7.7
2636,siwak,2020-03-15,10,
2637,siwak,2020-03-15,14,
2638,siwak,2020-03-15,18,
2639,siwak,2020-03-15,22,
2640,siwak,2020-03-16,2,
2641,siwak,2020-03-16,6,6.5
2642,siwak,2020-03-16,10,
2643,siwak,2020-03-16,14,
2644,siwak,2020-03-16,18,
2645,siwak,2020-03-16,22,
2646,siwak,2020-03-17,2,
2647,siwak,2020-03-17,6,4.9
2648,siwak,2020-03-17,10,
2649,siwak,2020-03-17,14,
2650,siwak,2020-03-17,18,
2651,siwak,2020-03-17,22,
2652,siwak,2020-03-18,2,
2653,siwak,2020-03-18,6,4.4
2654,siwak,2020-03-18,10,
2655,siwak,2020-03-18,14,
2656,siwak,2020-03-18,18,
2657,siwak,2020-03-18,22,
2658,siwak,2020-03-19,2,
2659,siwak,2020-03-19,6,4.4
2660,siwak,2020-03-19,10,
2661,siwak,2020-03-19,14,
2662,siwak,2020-03-19,18,
2663,siwak,2020-03-19,22,
2664,siwak,2020-03-20,2,
2665,siwak,2020-03-20,6,5.0
2666,siwak,2020-03-20,10,
2667,siwak,2020-03-20,14,
2668,siwak,2020-03-20,18,
2669,siwak,2020-03-20,22,
2670,siwak,2020-03-21,2,
2671,siwak,2020-03-21,6,5.5
2672,siwak,2020-03-21,10,
2673,siwak,2020-03-21,14,
2674,siwak,2020-03-21,18,
2675,siwak,2020-03-21,22,
2676,siwak,2020-03-22,2,
2677,siwak,2020-03-22,6,6.5
2678,siwak,2020-03-22,10,
2679,siwak,2020-03-22,14,
2680,siwak,2020-03-22,18,
2681,siwak,2020-03-22,22,
2682,siwak,2020-03-23,2,
2683,siwak,2020-03-23,6,7.0
2684,siwak,2020-03-23,10,
2685,siwak,2020-03-23,14,
2686,siwak,2020-03-23,18,
2687,siwak,2020-03-23,22,
2688,siwak,2020-03-24,2,
2689,siwak,2020-03-24,6,7.4
2690,siwak,2020-03-24,10,
2691,siwak,2020-03-24,14,
2692,siwak,2020-03-24,18,
2693,siwak,2020-03-24,22,
2694,siwak,2020-03-25,2,
2695,siwak,2020-03-25,6,7.5
2696,siwak,2020-03-25,10,
2697,siwak,2020-03-25,14,
2698,siwak,2020-03-25,18,
2699,siwak,2020-03-25,22,
2700,siwak,2020-03-26,2,
2701,siwak,2020-03-26,6,7.4
2702,siwak,2020-03-26,10,
2703,siwak,2020-03-26,14,
2704,siwak,2020-03-26,18,
2705,siwak,2020-03-26,22,
2706,siwak,2020-03-27,2,
2707,siwak,2020-03-27,6,7.1
2708,siwak,2020-03-27,10,
2709,siwak,2020-03-27,14,
2710,siwak,2020-03-27,18,
2711,siwak,2020-03-27,22,
2712,siwak,2020-03-28,2,
2713,siwak,2020-03-28,6,6.8
2714,siwak,2020-03-28,10,
2715,siwak,2020-03-28,14,
2716,siwak,2020-03-28,18,
2717,siwak,2020-03-28,22,
2718,siwak,2020-03-29,2,
2719,siwak,2020-03-29,6,6.7
2720,siwak,2020-03-29,10,
2721,siwak,2020-03-29,14,
2722,siwak,2020-03-29,18,
2723,siwak,2020-03-29,22,
2724,siwak,2020-03-30,2,
2725,siwak,2020-03-30,6,6.3
2726,siwak,2020-03-30,10,
2727,siwak,2020-03-30,14,
2728,siwak,2020-03-30,18,
2729,siwak,2020-03-30,22,
2730,siwak,2020-03-31,2,
2731,siwak,2020-03-31,6,6.8
2732,siwak,2020-03-31,10,
2733,siwak,2020-03-31,14,
2734,siwak,2020-03-31,18,
2735,siwak,2020-03-31,22,
2736,siwak,2020-04-01,2,
2737,siwak,2020-04-01,6,6.8
2738,siwak,2020-04-01,10,
2739,siwak,2020-04-01,14,
2740,siwak,2020-04-01,18,
2741,siwak,2020-04-01,22,
2742,siwak,2020-04-02,2,
2743,siwak,2020-04-02,6,7.1
2744,siwak,2020-04-02,10,
2745,siwak,2020-04-02,14,
2746,siwak,2020-04-02,18,
2747,siwak,2020-04-02,22,
2748,siwak,2020-04-03,2,
2749,siwak,2020-04-03,6,7.2
2750,siwak,2020-04-03,10,
2751,siwak,2020-04-03,14,
2752,siwak,2020-04-03,18,
2753,siwak,2020-04-03,22,
2754,siwak,2020-04-04,2,
2755,siwak,2020-04-04,6,7.0
2756,siwak,2020-04-04,10,
2757,siwak,2020-04-04,14,
2758,siwak,2020-04-04,18,
2759,siwak,2020-04-04,22,
2760,siwak,2020-04-05,2,
2761,siwak,2020-04-05,6,6.9
2762,siwak,2020-04-05,10,
2763,siwak,2020-04-05,14,
2764,siwak,2020-04-05,18,
2765,siwak,2020-04-05,22,
2766,siwak,2020-04-06,2,
2767,siwak,2020-04-06,6,7.0
2768,siwak,2020-04-06,10,
2769,siwak,2020-04-06,14,
2770,siwak,2020-04-06,18,
2771,siwak,2020-04-06,22,
2772,siwak,2020-04-07,2,
2773,siwak,2020-04-07,6,7.2
2774,siwak,2020-04-07,10,
2775,siwak,2020-04-07,14,
2776,siwak,2020-04-07,18,
2777,siwak,2020-04-07,22,
2778,siwak,2020-04-08,2,
2779,siwak,2020-04-08,6,7.4
2780,siwak,2020-04-08,10,
2781,siwak,2020-04-08,14,
2782,siwak,2020-04-08,18,
2783,siwak,2020-04-08,22,
2784,siwak,2020-04-09,2,
2785,siwak,2020-04-09,6,7.6
2786,siwak,2020-04-09,10,
2787,siwak,2020-04-09,14,
2788,siwak,2020-04-09,18,
2789,siwak,2020-04-09,22,
2790,siwak,2020-04-10,2,
2791,siwak,2020-04-10,6,7.8
2792,siwak,2020-04-10,10,
2793,siwak,2020-04-10,14,
2794,siwak,2020-04-10,18,
2795,siwak,2020-04-10,22,
2796,siwak,2020-04-11,2,
2797,siwak,2020-04-11,6,8.0
2798,siwak,2020-04-11,10,
2799,siwak,2020-04-11,14,
2800,siwak,2020-04-11,18,
2801,siwak,2020-04-11,22,
2802,siwak,2020-04-12,2,
2803,siwak,2020-04-12,6,8.3
2804,siwak,2020-04-12,10,
2805,siwak,2020-04-12,14,
2806,siwak,2020-04-12,18,
2807,siwak,2020-04-12,22,
2808,siwak,2020-04-13,2,
2809,siwak,2020-04-13,6,8.5
2810,siwak,2020-04-13,10,
2811,siwak,2020-04-13,14,
2812,siwak,2020-04-13,18,
2813,siwak,2020-04-13,22,
2814,siwak,2020-04-14,2,
2815,siwak,2020-04-14,6,8.6
2816,siwak,2020-04-14,10,
2817,siwak,2020-04-14,14,
2818,siwak,2020-04-14,18,
2819,siwak,2020-04-14,22,
2820,siwak,2020-04-15,2,
2821,siwak,2020-04-15,6,8.7
2822,siwak,2020-04-15,10,
2823,siwak,2020-04-15,14,
2824,siwak,2020-04-15,18,
2825,siwak,2020-04-15,22,
2826,siwak,2020-04-16,2,
2827,siwak,2020-04-16,6,8.6
2828,siwak,2020-04-16,10,
2829,siwak,2020-04-16,14,
2830,siwak,2020-04-16,18,
2831,siwak,2020-04-16,22,
2832,siwak,2020-04-17,2,
2833,siwak,2020-04-17,6,8.1
2834,siwak,2020-04-17,10,
2835,siwak,2020-04-17,14,
2836,siwak,2020-04-17,18,
2837,siwak,2020-04-17,22,
2838,siwak,2020-04-18,2,
2839,siwak,2020-04-18,6,6.2
2840,siwak,2020-04-18,10,
2841,siwak,2020-04-18,14,
2842,siwak,2020-04-18,18,
2843,siwak,2020-04-18,22,
2844,siwak,2020-04-19,2,
2845,siwak,2020-04-19,6,5.1
2846,siwak,2020-04-19,10,
2847,siwak,2020-04-19,14,
2848,siwak,2020-04-19,18,
2849,siwak,2020-04-19,22,
2850,siwak,2020-04-20,2,
2851,siwak,2020-04-20,6,4.45
2852,siwak,2020-04-20,10,
2853,siwak,2020-04-20,14,
2854,siwak,2020-04-20,18,
2855,siwak,2020-04-20,22,
2856,siwak,2020-04-21,2,
2857,siwak,2020-04-21,6,3.6
2858,siwak,2020-04-21,10,
2859,siwak,2020-04-21,14,
2860,siwak,2020-04-21,18,
2861,siwak,2020-04-21,22,
2862,siwak,2020-04-22,2,
2863,siwak,2020-04-22,6,5.0
2864,siwak,2020-04-22,10,
