,location,date,hour,measurement
633,papar_pujung,2022-07-09,14,4.9
634,papar_pujung,2022-07-09,18,4.9
635,papar_pujung,2022-07-09,22,4.8
636,papar_pujung,2022-07-09,2,4.55
637,papar_pujung,2022-07-10,6,4.3
638,papar_pujung,2022-07-10,10,4.2
639,papar_pujung,2022-07-10,14,4.2
640,papar_pujung,2022-07-10,18,4.1
641,papar_pujung,2022-07-10,22,4.0
642,papar_pujung,2022-07-10,2,3.9
643,papar_pujung,2022-07-11,6,3.8
644,papar_pujung,2022-07-11,10,3.75
645,papar_pujung,2022-07-11,14,3.7
646,papar_pujung,2022-07-11,18,3.7
647,papar_pujung,2022-07-11,22,3.6
648,papar_pujung,2022-07-11,2,3.55
649,papar_pujung,2022-07-12,6,3.5
650,papar_pujung,2022-07-12,10,2.4
651,papar_pujung,2022-07-12,14,3.3
652,papar_pujung,2022-07-12,18,3.3
653,papar_pujung,2022-07-12,22,3.3
654,papar_pujung,2022-07-12,2,3.2
655,papar_pujung,2022-07-13,6,3.1
656,papar_pujung,2022-07-13,10,3.1
657,papar_pujung,2022-07-13,14,3.0
658,papar_pujung,2022-07-13,18,2.9
659,papar_pujung,2022-07-13,22,2.9
660,papar_pujung,2022-07-13,2,3.0
661,papar_pujung,2022-07-14,6,3.1
662,papar_pujung,2022-07-14,10,3.3
663,papar_pujung,2022-07-14,14,3.5
664,papar_pujung,2022-07-14,18,3.6
665,papar_pujung,2022-07-14,22,3.7
666,papar_pujung,2022-07-14,2,4.0
667,papar_pujung,2022-07-15,6,4.3
668,papar_pujung,2022-07-15,10,4.4
669,papar_pujung,2022-07-15,14,4.5
670,papar_pujung,2022-07-15,18,4.5
671,papar_pujung,2022-07-15,22,4.6
672,papar_pujung,2022-07-15,2,4.65
673,papar_pujung,2022-07-16,6,4.7
674,papar_pujung,2022-07-16,10,4.7
675,papar_pujung,2022-07-16,14,4.6
676,papar_pujung,2022-07-16,18,4.6
677,papar_pujung,2022-07-16,22,4.5
678,papar_pujung,2022-07-16,2,4.4
679,papar_pujung,2022-07-17,6,4.3
680,papar_pujung,2022-07-17,10,4.1
681,papar_pujung,2022-07-17,14,4.0
682,papar_pujung,2022-07-17,18,3.9
683,papar_pujung,2022-07-17,22,3.9
684,papar_pujung,2022-07-17,2,4.0
685,papar_pujung,2022-07-18,6,4.1
686,papar_pujung,2022-07-18,10,4.4
687,papar_pujung,2022-07-18,14,4.5
688,papar_pujung,2022-07-18,18,4.6
689,papar_pujung,2022-07-18,22,4.8
690,papar_pujung,2022-07-18,2,5.1
691,papar_pujung,2022-07-19,6,5.4
692,papar_pujung,2022-07-19,10,5.5
693,papar_pujung,2022-07-19,14,5.6
694,papar_pujung,2022-07-19,18,5.6
695,papar_pujung,2022-07-19,22,5.5
696,papar_pujung,2022-07-19,2,5.3
697,papar_pujung,2022-07-20,6,5.1
698,papar_pujung,2022-07-20,10,4.8
699,papar_pujung,2022-07-20,14,4.6
700,papar_pujung,2022-07-20,18,4.4
701,papar_pujung,2022-07-20,22,4.3
702,papar_pujung,2022-07-20,2,4.2
703,papar_pujung,2022-07-21,6,4.1
704,papar_pujung,2022-07-21,10,4.0
705,papar_pujung,2022-07-21,14,3.7
706,papar_pujung,2022-07-21,18,3.5
707,papar_pujung,2022-07-21,22,3.4
708,papar_pujung,2022-07-21,2,3.35
709,papar_pujung,2022-07-22,6,3.3
710,papar_pujung,2022-07-22,10,3.3
711,papar_pujung,2022-07-22,14,3.3
712,papar_pujung,2022-07-22,18,3.3
713,papar_pujung,2022-07-22,22,3.5
714,papar_pujung,2022-07-22,2,3.7
715,papar_pujung,2022-07-23,6,3.9
716,papar_pujung,2022-07-23,10,4.2
717,papar_pujung,2022-07-23,14,4.5
718,papar_pujung,2022-07-23,18,4.6
719,papar_pujung,2022-07-23,22,4.8
720,papar_pujung,2022-07-23,2,5.3
721,papar_pujung,2022-07-24,6,5.8
722,papar_pujung,2022-07-24,10,6.1
723,papar_pujung,2022-07-24,14,6.4
724,papar_pujung,2022-07-24,18,6.6
725,papar_pujung,2022-07-24,22,6.7
726,papar_pujung,2022-07-24,2,6.85
727,papar_pujung,2022-07-25,6,7.0
728,papar_pujung,2022-07-25,10,7.0
729,papar_pujung,2022-07-25,14,6.9
730,papar_pujung,2022-07-25,18,6.9
731,papar_pujung,2022-07-25,22,6.8
732,papar_pujung,2022-07-25,2,6.65
733,papar_pujung,2022-07-26,6,6.5
