,location,date,hour,measurement
138,muara_teweh,2019-03-20,,6.0
139,muara_teweh,2019-04-01,,6.0
140,muara_teweh,2019-06-29,,6.0
141,muara_teweh,2019-08-23,,6.0
142,muara_teweh,2019-11-04,,6.0
143,muara_teweh,2019-12-02,,6.0
144,muara_teweh,2019-12-09,,6.0
145,muara_teweh,2019-12-10,,6.0
146,muara_teweh,2019-12-11,,6.0
147,muara_teweh,2020-02-17,,6.0
148,muara_teweh,2020-04-21,,6.0
149,muara_teweh,2020-10-07,,6.0
150,muara_teweh,2021-02-13,,6.0
151,muara_teweh,2021-03-07,,6.0
152,muara_teweh,2021-04-09,,6.0
153,muara_teweh,2021-05-14,,6.0
154,muara_teweh,2021-06-03,,6.0
155,muara_teweh,2021-07-08,,6.0
156,muara_teweh,2021-07-12,,6.0
157,muara_teweh,2021-12-29,,6.0
158,muara_teweh,2022-02-12,,6.0
159,muara_teweh,2019-01-22,,6.5
160,muara_teweh,2019-02-25,,6.5
161,muara_teweh,2019-03-18,,6.5
162,muara_teweh,2019-05-24,,6.5
163,muara_teweh,2019-12-03,,6.5
164,muara_teweh,2020-04-22,,6.5
165,muara_teweh,2020-07-25,,6.5
166,muara_teweh,2020-09-06,,6.5
167,muara_teweh,2020-10-05,,6.5
168,muara_teweh,2021-03-14,,6.5
169,muara_teweh,2022-01-29,,6.5
170,muara_teweh,2019-03-15,,6.75
171,muara_teweh,2022-02-01,,6.75
172,muara_teweh,2019-02-28,,7.0
173,muara_teweh,2019-03-13,,7.0
174,muara_teweh,2019-05-22,,7.0
175,muara_teweh,2019-05-27,,7.0
176,muara_teweh,2019-10-20,,7.0
177,muara_teweh,2019-12-24,,7.0
178,muara_teweh,2020-05-10,,7.0
179,muara_teweh,2020-10-31,,7.0
180,muara_teweh,2020-11-22,,7.0
181,muara_teweh,2021-02-12,,7.0
182,muara_teweh,2021-04-13,,7.0
183,muara_teweh,2021-04-19,,7.0
184,muara_teweh,2021-05-06,,7.0
185,muara_teweh,2021-06-02,,7.0
186,muara_teweh,2021-07-16,,7.0
187,muara_teweh,2021-10-14,,7.0
188,muara_teweh,2021-12-13,,7.0
189,muara_teweh,2019-04-13,,7.25
190,muara_teweh,2019-03-10,,7.5
191,muara_teweh,2019-12-19,,7.5
192,muara_teweh,2020-02-25,,7.5
193,muara_teweh,2020-02-28,,7.5
194,muara_teweh,2020-03-16,,7.5
195,muara_teweh,2020-05-12,,7.5
196,muara_teweh,2020-09-27,,7.5
197,muara_teweh,2020-12-22,,7.5
198,muara_teweh,2021-04-12,,7.5
199,muara_teweh,2021-06-26,,7.5
200,muara_teweh,2021-12-24,,7.5
201,muara_teweh,2022-02-27,,7.5
202,muara_teweh,2019-01-25,,8.0
203,muara_teweh,2019-12-17,,8.0
204,muara_teweh,2020-01-04,,8.0
205,muara_teweh,2020-01-09,,8.0
206,muara_teweh,2020-05-28,,8.0
207,muara_teweh,2020-06-13,,8.0
208,muara_teweh,2021-02-11,,8.0
209,muara_teweh,2021-04-03,,8.0
210,muara_teweh,2021-04-21,,8.0
211,muara_teweh,2021-05-29,,8.0
212,muara_teweh,2021-06-22,,8.0
213,muara_teweh,2021-11-24,,8.0
214,muara_teweh,2021-12-20,,8.0
215,muara_teweh,2021-12-26,,8.0
216,muara_teweh,2022-02-21,,8.0
217,muara_teweh,2022-02-23,,8.0
218,muara_teweh,2019-04-05,,8.5
219,muara_teweh,2020-01-13,,8.5
220,muara_teweh,2020-05-13,,8.5
221,muara_teweh,2020-05-20,,8.5
222,muara_teweh,2020-06-12,,8.5
223,muara_teweh,2020-07-09,,8.5
224,muara_teweh,2020-09-20,,8.5
225,muara_teweh,2020-10-30,,8.5
226,muara_teweh,2020-11-11,,8.5
227,muara_teweh,2021-09-21,,8.5
228,muara_teweh,2021-09-30,,8.5
229,muara_teweh,2021-10-13,,8.5
230,muara_teweh,2021-12-08,,8.5
231,muara_teweh,2022-03-05,,8.5
232,muara_teweh,2019-02-07,,9.0
233,muara_teweh,2019-02-20,,9.0
234,muara_teweh,2019-12-14,,9.0
235,muara_teweh,2019-12-15,,9.0
236,muara_teweh,2020-03-29,,9.0
237,muara_teweh,2020-05-24,,9.0
238,muara_teweh,2020-11-24,,9.0
239,muara_teweh,2021-03-09,,9.0
240,muara_teweh,2021-03-19,,9.0
241,muara_teweh,2021-04-02,,9.0
242,muara_teweh,2021-09-22,,9.0
243,muara_teweh,2022-01-09,,9.0
244,muara_teweh,2019-04-22,,9.5
245,muara_teweh,2020-02-15,,9.5
246,muara_teweh,2020-02-29,,9.5
247,muara_teweh,2020-03-14,,9.5
248,muara_teweh,2020-05-14,,9.5
249,muara_teweh,2020-05-23,,9.5
250,muara_teweh,2020-09-15,,9.5
251,muara_teweh,2020-10-24,,9.5
252,muara_teweh,2020-11-03,,9.5
253,muara_teweh,2021-07-03,,9.5
254,muara_teweh,2021-07-05,,9.5
255,muara_teweh,2021-08-24,,9.5
256,muara_teweh,2022-01-10,,9.5
257,muara_teweh,2022-02-19,,9.5
258,muara_teweh,2019-01-14,,10.0
259,muara_teweh,2019-02-21,,10.0
260,muara_teweh,2020-02-04,,10.0
261,muara_teweh,2020-03-13,,10.0
262,muara_teweh,2020-10-26,,10.0
263,muara_teweh,2020-10-28,,10.0
264,muara_teweh,2020-11-04,,10.0
265,muara_teweh,2021-06-28,,10.0
266,muara_teweh,2021-06-30,,10.0
267,muara_teweh,2021-09-26,,10.0
268,muara_teweh,2021-10-12,,10.0
269,muara_teweh,2021-11-25,,10.0
270,muara_teweh,2022-03-11,,10.0
271,muara_teweh,2019-04-16,,10.5
272,muara_teweh,2020-02-08,,10.5
273,muara_teweh,2020-03-31,,10.5
274,muara_teweh,2020-04-01,,10.5
275,muara_teweh,2020-04-03,,10.5
276,muara_teweh,2020-05-30,,10.5
277,muara_teweh,2020-07-11,,10.5
278,muara_teweh,2020-09-16,,10.5
279,muara_teweh,2020-11-05,,10.5
280,muara_teweh,2021-04-01,,10.5
281,muara_teweh,2021-07-19,,10.5
282,muara_teweh,2022-01-14,,10.5
283,muara_teweh,2019-01-17,,11.0
284,muara_teweh,2019-01-18,,11.0
285,muara_teweh,2019-02-10,,11.0
286,muara_teweh,2019-06-09,,11.0
287,muara_teweh,2019-06-10,,11.0
288,muara_teweh,2019-06-16,,11.0
289,muara_teweh,2020-01-06,,11.0
290,muara_teweh,2020-04-16,,11.0
291,muara_teweh,2020-04-27,,11.0
292,muara_teweh,2020-07-13,,11.0
293,muara_teweh,2020-07-15,,11.0
294,muara_teweh,2020-09-17,,11.0
295,muara_teweh,2020-09-30,,11.0
296,muara_teweh,2020-11-06,,11.0
297,muara_teweh,2020-11-27,,11.0
298,muara_teweh,2021-02-01,,11.0
299,muara_teweh,2021-03-21,,11.0
300,muara_teweh,2022-03-09,,11.0
301,muara_teweh,2019-04-17,,11.5
302,muara_teweh,2019-06-17,,11.5
303,muara_teweh,2019-06-23,,11.5
304,muara_teweh,2020-03-05,,11.5
305,muara_teweh,2020-03-06,,11.5
306,muara_teweh,2020-03-23,,11.5
307,muara_teweh,2020-05-08,,11.5
308,muara_teweh,2021-03-22,,11.5
309,muara_teweh,2021-03-28,,11.5
310,muara_teweh,2021-09-17,,11.5
